model,dataset,execution,elapsed_time_ms,input_data_amount,average_time_per_input
M3,minsensors_10,23,0.06082510948181152,57,0.0010671071838914302
M3,minsensors_10,24,0.05966043472290039,57,0.0010466742933842174
M3,minsensors_10,25,0.06178092956542969,57,0.0010838759572882402
M3,minsensors_10,26,0.05946016311645508,57,0.0010431607564290364
M3,minsensors_10,27,0.059850215911865234,57,0.0010500037879274603
M3,minsensors_10,28,0.05859994888305664,57,0.0010280692786501166
M3,minsensors_10,29,0.06519651412963867,57,0.0011437984935024328
M3,minsensors_10,30,0.059816837310791016,57,0.00104941819843493
M3,minsensors_10,31,0.05883312225341797,57,0.0010321600395336486
M3,minsensors_10,32,0.0612034797668457,57,0.0010737452590674685
M3,minsensors_10,33,0.059001922607421875,57,0.0010351214492530154
M3,minsensors_10,34,0.05960702896118164,57,0.001045737350196169
M3,minsensors_10,35,0.05895495414733887,57,0.0010342974411813837
M3,minsensors_10,36,0.057999372482299805,57,0.0010175328505666631
M3,minsensors_10,37,0.0704653263092041,57,0.0012362337948983175
M3,minsensors_10,38,0.059244632720947266,57,0.0010393795214201276
M3,minsensors_10,39,0.05865788459777832,57,0.0010290856946978653
M3,minsensors_10,40,0.06126666069030762,57,0.0010748536963211862
M3,minsensors_10,41,0.059790849685668945,57,0.0010489622751871746
M3,minsensors_10,42,0.0639948844909668,57,0.0011227172717713473
M3,minsensors_10,43,0.06208515167236328,57,0.0010892131872344436
M3,minsensors_10,44,0.06528496742248535,57,0.0011453503056576377
M3,minsensors_10,45,0.06140470504760742,57,0.0010772755271510075
M3,minsensors_10,46,0.05836153030395508,57,0.0010238864965606154
M3,minsensors_10,47,0.06059384346008301,57,0.0010630498852646142
M3,minsensors_10,48,0.06014251708984375,57,0.0010551318787691887
M3,minsensors_10,49,0.05884432792663574,57,0.001032356630291855
M3,minsensors_10,50,0.05939769744873047,57,0.0010420648675215872
M3,minsensors_10,51,0.0598909854888916,57,0.001050719043664765
M3,minsensors_10,52,0.06468987464904785,57,0.0011349100815622431
M3,minsensors_10,53,0.061324357986450195,57,0.0010758659295868455
M3,minsensors_10,54,0.06360125541687012,57,0.001115811498541581
M3,minsensors_10,55,0.061856985092163086,57,0.001085210264774791
M3,minsensors_10,56,0.06013345718383789,57,0.0010549729330497875
M3,minsensors_10,57,0.05753898620605469,57,0.0010094558983518365
M3,minsensors_10,58,0.05772995948791504,57,0.001012806306805527
M3,minsensors_10,59,0.05836963653564453,57,0.0010240287111516584
M3,minsensors_10,60,0.06435561180114746,57,0.0011290458210727625
M3,minsensors_10,61,0.05814003944396973,57,0.0010200006919994689
M3,minsensors_10,62,0.06045866012573242,57,0.001060678247819867
M3,minsensors_10,63,0.05914592742919922,57,0.001037647849635074
M3,minsensors_10,64,0.0626375675201416,57,0.0010989046933358175
M3,minsensors_10,65,0.06257772445678711,57,0.0010978548150313528
M3,minsensors_10,66,0.06288361549377441,57,0.0011032213244521827
M3,minsensors_10,67,0.059906959533691406,57,0.0010509992900647614
M3,minsensors_10,68,0.06297445297241211,57,0.0011048149644282826
M3,minsensors_10,69,0.05979728698730469,57,0.001049075210303591
M3,minsensors_10,70,0.058588504791259766,57,0.0010278685051098204
M3,minsensors_10,71,0.06355142593383789,57,0.0011149372970848752
M3,minsensors_10,72,0.05978226661682129,57,0.0010488116950319525
M3,minsensors_10,73,0.059046268463134766,57,0.0010358994467216625
M3,minsensors_10,74,0.058766841888427734,57,0.0010309972261127673
M3,minsensors_10,75,0.060546159744262695,57,0.001062213328846714
M3,minsensors_10,76,0.0668947696685791,57,0.001173592450325949
M3,minsensors_10,77,0.06322312355041504,57,0.0011091776061476323
M3,minsensors_10,78,0.06377363204956055,57,0.0011188356499922903
M3,minsensors_10,79,0.06343579292297363,57,0.0011129086477714672
M3,minsensors_10,80,0.062427520751953125,57,0.0010952196623149671
M3,minsensors_10,81,0.06419920921325684,57,0.0011263019160220498
M3,minsensors_10,82,0.059174299240112305,57,0.0010381456007037247
M3,minsensors_10,83,0.06092405319213867,57,0.0010688430384585732
M3,minsensors_10,84,0.06787252426147461,57,0.0011907460396749932
M3,minsensors_10,85,0.07091236114501953,57,0.0012440765113161322
M3,minsensors_10,86,0.06981730461120605,57,0.0012248649931790535
M3,minsensors_10,87,0.0730276107788086,57,0.0012811861540141859
M3,minsensors_10,88,0.06700897216796875,57,0.0011755960029468202
M3,minsensors_10,89,0.06046915054321289,57,0.001060862290231805
M3,minsensors_10,90,0.06537151336669922,57,0.0011468686555561266
M3,minsensors_10,91,0.06575727462768555,57,0.0011536363969769394
M3,minsensors_10,92,0.06719541549682617,57,0.00117886693854081
M3,minsensors_10,93,0.06374049186706543,57,0.0011182542432818497
M3,minsensors_10,94,0.06390380859375,57,0.0011211194490131579
M3,minsensors_10,95,0.06408524513244629,57,0.0011243025461832683
M3,minsensors_10,96,0.06101393699645996,57,0.0010704199473063152
M3,minsensors_10,97,0.061109066009521484,57,0.0010720888773600261
M3,minsensors_10,98,0.05994009971618652,57,0.001051580696775202
M3,minsensors_10,99,0.062369585037231445,57,0.0010942032462672184
M3,minsensors_10,100,0.06668734550476074,57,0.0011699534299080831
M3,minsensors_12,1,0.07885503768920898,42,0.0018775008973621187
M3,minsensors_12,2,0.06459665298461914,42,0.0015380155472528366
M3,minsensors_12,3,0.06317448616027832,42,0.001504154432387579
M3,minsensors_12,4,0.06398940086364746,42,0.0015235571634201776
M3,minsensors_12,5,0.056336402893066406,42,0.0013413429260253906
M3,minsensors_12,6,0.059288978576660156,42,0.0014116423470633371
M3,minsensors_12,7,0.05868268013000488,42,0.001397206669762021
M3,minsensors_12,8,0.060961246490478516,42,0.001451458249773298
M3,minsensors_12,9,0.06167316436767578,42,0.0014684086754208519
M3,minsensors_12,10,0.05939054489135742,42,0.0014140605926513672
M3,minsensors_12,11,0.05587911605834961,42,0.0013304551442464192
M3,minsensors_12,12,0.06000876426696777,42,0.0014287801015944708
M3,minsensors_12,13,0.057308197021484375,42,0.0013644808814639137
M3,minsensors_12,14,0.05581092834472656,42,0.0013288316272553943
M3,minsensors_12,15,0.05895376205444336,42,0.0014036610012962704
M3,minsensors_12,16,0.06396007537841797,42,0.0015228589375813801
M3,minsensors_12,17,0.06241893768310547,42,0.0014861651829310826
M3,minsensors_12,18,0.057848215103149414,42,0.001377338454836891
M3,minsensors_12,19,0.058547258377075195,42,0.0013939823423113143
M3,minsensors_12,20,0.05715537071228027,42,0.001360842159816197
M3,minsensors_12,21,0.05499601364135742,42,0.0013094288962227957
M3,minsensors_12,22,0.05759716033935547,42,0.0013713609604608444
M3,minsensors_12,23,0.05629324913024902,42,0.0013403154554821196
M3,minsensors_12,24,0.06023263931274414,42,0.0014341104598272415
M3,minsensors_12,25,0.058473825454711914,42,0.0013922339393979027
M3,minsensors_12,26,0.05800056457519531,42,0.001380965823218936
M3,minsensors_12,27,0.05563688278198242,42,0.0013246876852852957
M3,minsensors_12,28,0.056258440017700195,42,0.0013394866670880998
M3,minsensors_12,29,0.054503679275512695,42,0.001297706649416969
M3,minsensors_12,30,0.05744600296020508,42,0.001367761975242978
M3,minsensors_12,31,0.05653524398803711,42,0.0013460772378104074
M3,minsensors_12,32,0.06688976287841797,42,0.0015926134018670944
M3,minsensors_12,33,0.063873291015625,42,0.0015207926432291667
M3,minsensors_12,34,0.05864572525024414,42,0.0013963267916724796
M3,minsensors_12,35,0.05817079544067383,42,0.0013850189390636626
M3,minsensors_12,36,0.05640149116516113,42,0.0013428926467895508
M3,minsensors_12,37,0.059439659118652344,42,0.0014152299790155319
M3,minsensors_12,38,0.061316728591918945,42,0.0014599221093314035
M3,minsensors_12,39,0.060054779052734375,42,0.0014298756917317708
M3,minsensors_12,40,0.06494021415710449,42,0.0015461955751691545
M3,minsensors_12,41,0.058977603912353516,42,0.0014042286645798456
M3,minsensors_12,42,0.05975198745727539,42,0.0014226663680303665
M3,minsensors_12,43,0.055875301361083984,42,0.0013303643181210472
M3,minsensors_12,44,0.059879302978515625,42,0.0014256976899646577
M3,minsensors_12,45,0.0572512149810791,42,0.0013631241662161691
M3,minsensors_12,46,0.06002330780029297,42,0.0014291263761974516
M3,minsensors_12,47,0.05728483200073242,42,0.00136392457144601
M3,minsensors_12,48,0.06487011909484863,42,0.0015445266451154435
M3,minsensors_12,49,0.06030702590942383,42,0.0014358815692719958
M3,minsensors_12,50,0.061757564544677734,42,0.001470418203444708
M3,minsensors_12,51,0.06090044975280762,42,0.0014500107084001815
M3,minsensors_12,52,0.060503244400024414,42,0.0014405534380958194
M3,minsensors_12,53,0.05928826332092285,42,0.00141162531716483
M3,minsensors_12,54,0.060361623764038086,42,0.001437181518191383
M3,minsensors_12,55,0.06237936019897461,42,0.001485222861880348
M3,minsensors_12,56,0.06742429733276367,42,0.0016053404126848494
M3,minsensors_12,57,0.06317400932312012,42,0.0015041430791219075
M3,minsensors_12,58,0.06393027305603027,42,0.0015221493584769113
M3,minsensors_12,59,0.06287503242492676,42,0.0014970245815458753
M3,minsensors_12,60,0.06395101547241211,42,0.0015226432255336217
M3,minsensors_12,61,0.06363344192504883,42,0.0015150819505964006
M3,minsensors_12,62,0.05876898765563965,42,0.001399261610848563
M3,minsensors_12,63,0.059934377670288086,42,0.0014270089921497163
M3,minsensors_12,64,0.06564021110534668,42,0.001562862169174921
M3,minsensors_12,65,0.05959296226501465,42,0.00141888005392892
M3,minsensors_12,66,0.059798479080200195,42,0.001423773311433338
M3,minsensors_12,67,0.05880546569824219,42,0.001400130135672433
M3,minsensors_12,68,0.06503748893737793,42,0.0015485116413661412
M3,minsensors_12,69,0.0667264461517334,42,0.0015887249083746048
M3,minsensors_12,70,0.061679840087890625,42,0.001468567621140253
M3,minsensors_12,71,0.05893230438232422,42,0.0014031501043410529
M3,minsensors_12,72,0.06421184539794922,42,0.0015288534618559339
M3,minsensors_12,73,0.05860400199890137,42,0.001395333380926223
M3,minsensors_12,74,0.0591275691986084,42,0.0014077992666335333
M3,minsensors_12,75,0.0568234920501709,42,0.0013529402869088309
M3,minsensors_12,76,0.05730772018432617,42,0.0013644695281982422
M3,minsensors_12,77,0.05816483497619629,42,0.0013848770232427689
M3,minsensors_12,78,0.06176424026489258,42,0.001470577149164109
M3,minsensors_12,79,0.0639657974243164,42,0.0015229951767694381
M3,minsensors_12,80,0.06509280204772949,42,0.0015498286201840355
M3,minsensors_12,81,0.058594465255737305,42,0.001395106315612793
M3,minsensors_12,82,0.05629706382751465,42,0.0013404062816074916
M3,minsensors_12,83,0.05653262138366699,42,0.0013460147948492142
M3,minsensors_12,84,0.058531761169433594,42,0.0013936133611769904
M3,minsensors_12,85,0.05639219284057617,42,0.0013426712581089564
M3,minsensors_12,86,0.05903124809265137,42,0.0014055059069678897
M3,minsensors_12,87,0.059182167053222656,42,0.0014090992155529204
M3,minsensors_12,88,0.061704158782958984,42,0.0014691466376894997
M3,minsensors_12,89,0.06135082244873047,42,0.0014607338678269159
M3,minsensors_12,90,0.058834075927734375,42,0.0014008113316127232
M3,minsensors_12,91,0.06128215789794922,42,0.0014590989975702194
M3,minsensors_12,92,0.059906721115112305,42,0.0014263505027407692
M3,minsensors_12,93,0.05702996253967285,42,0.0013578562509445917
M3,minsensors_12,94,0.057474613189697266,42,0.0013684431711832683
M3,minsensors_12,95,0.05770754814147949,42,0.0013739892414637975
M3,minsensors_12,96,0.06262993812561035,42,0.0014911890029907227
M3,minsensors_12,97,0.05769848823547363,42,0.0013737735294160388
M3,minsensors_12,98,0.05784130096435547,42,0.0013771738324846541
M3,minsensors_12,99,0.057256221771240234,42,0.00136324337550572
M3,minsensors_12,100,0.057735443115234375,42,0.0013746534075055803
M4,minsensors_10,1,0.10573983192443848,57,0.0018550847706041839
M4,minsensors_10,2,0.05934309959411621,57,0.0010411070104230915
M4,minsensors_10,3,0.06093335151672363,57,0.0010690061669600638
M4,minsensors_10,4,0.0626840591430664,57,0.0010997203358432703
M4,minsensors_10,5,0.06033802032470703,57,0.0010585617600825795
M4,minsensors_10,6,0.05961751937866211,57,0.0010459213926081073
M4,minsensors_10,7,0.058861732482910156,57,0.0010326619733843888
M4,minsensors_10,8,0.0601651668548584,57,0.0010555292430676911
M4,minsensors_10,9,0.06218099594116211,57,0.001090894665634423
M4,minsensors_10,10,0.06076836585998535,57,0.001066111681754129
M4,minsensors_10,11,0.06297922134399414,57,0.0011048986200700725
M4,minsensors_10,12,0.06588602066040039,57,0.00115589509930527
M4,minsensors_10,13,0.06099963188171387,57,0.001070168980380945
M4,minsensors_10,14,0.06612300872802734,57,0.0011600527847022341
M4,minsensors_10,15,0.06005096435546875,57,0.0010535256904468202
M4,minsensors_10,16,0.06284618377685547,57,0.001102564627664131
M4,minsensors_10,17,0.062013864517211914,57,0.0010879625353896827
M4,minsensors_10,18,0.06321358680725098,57,0.0011090102948640521
M4,minsensors_10,19,0.06239891052246094,57,0.001094717728464227
M4,minsensors_10,20,0.06562662124633789,57,0.0011513442323918927
M4,minsensors_10,21,0.058945417404174805,57,0.0010341301298978035
M4,minsensors_10,22,0.05893754959106445,57,0.00103399209808885
M4,minsensors_10,23,0.059252023696899414,57,0.001039509187664902
M4,minsensors_10,24,0.0627286434173584,57,0.0011005025160940069
M4,minsensors_10,25,0.0596160888671875,57,0.0010458962959155702
M4,minsensors_10,26,0.061299800872802734,57,0.0010754351030316269
M4,minsensors_10,27,0.06209135055541992,57,0.0010893219395687705
M4,minsensors_10,28,0.06259512901306152,57,0.0010981601581238863
M4,minsensors_10,29,0.06097865104675293,57,0.001069800895557069
M4,minsensors_10,30,0.06274223327636719,57,0.0011007409346731084
M4,minsensors_10,31,0.06328988075256348,57,0.0011103487851326925
M4,minsensors_10,32,0.06278395652770996,57,0.0011014729215387713
M4,minsensors_10,33,0.05893826484680176,57,0.0010340046464351186
M4,minsensors_10,34,0.062178611755371094,57,0.001090852837813528
M4,minsensors_10,35,0.05903959274291992,57,0.0010357823288231565
M4,minsensors_10,36,0.0632326602935791,57,0.0011093449174312123
M4,minsensors_10,37,0.05981874465942383,57,0.0010494516606916462
M4,minsensors_10,38,0.06333756446838379,57,0.0011111853415505927
M4,minsensors_10,39,0.058974504470825195,57,0.0010346404293127228
M4,minsensors_10,40,0.0634462833404541,57,0.0011130926901834052
M4,minsensors_10,41,0.06091761589050293,57,0.0010687301033421566
M4,minsensors_10,42,0.06074976921081543,57,0.001065785424751148
M4,minsensors_10,43,0.058341264724731445,57,0.0010235309600830078
M4,minsensors_10,44,0.06689143180847168,57,0.0011735338913766962
M4,minsensors_10,45,0.06329584121704102,57,0.00111045335468493
M4,minsensors_10,46,0.060698509216308594,57,0.001064886126601905
M4,minsensors_10,47,0.06090974807739258,57,0.0010685920715332031
M4,minsensors_10,48,0.06228518486022949,57,0.0010927225414075349
M4,minsensors_10,49,0.06445455551147461,57,0.0011307816756399053
M4,minsensors_10,50,0.06150937080383301,57,0.0010791117684882984
M4,minsensors_10,51,0.059215545654296875,57,0.0010388692220052083
M4,minsensors_10,52,0.06754422187805176,57,0.0011849863487377501
M4,minsensors_10,53,0.060189008712768555,57,0.0010559475212766412
M4,minsensors_10,54,0.06163477897644043,57,0.001081311911867376
M4,minsensors_10,55,0.06195950508117676,57,0.0010870088610732765
M4,minsensors_10,56,0.059678077697753906,57,0.0010469838192588405
M4,minsensors_10,57,0.06362652778625488,57,0.0011162548734430682
M4,minsensors_10,58,0.06078648567199707,57,0.001066429573192931
M4,minsensors_10,59,0.062479257583618164,57,0.0010961273260283889
M4,minsensors_10,60,0.06389188766479492,57,0.0011209103099086828
M4,minsensors_10,61,0.061711788177490234,57,0.0010826629504822848
M4,minsensors_10,62,0.0598297119140625,57,0.001049644068667763
M4,minsensors_10,63,0.06321167945861816,57,0.0011089768326073362
M4,minsensors_10,64,0.06436967849731445,57,0.0011292926052160431
M4,minsensors_10,65,0.0605316162109375,57,0.0010619581791392544
M4,minsensors_10,66,0.05946993827819824,57,0.001043332250494706
M4,minsensors_10,67,0.058356523513793945,57,0.0010237986581367359
M4,minsensors_10,68,0.06653928756713867,57,0.001167355922230503
M4,minsensors_10,69,0.060576677322387695,57,0.0010627487249541701
M4,minsensors_10,70,0.059491872787475586,57,0.0010437170664469402
M4,minsensors_10,71,0.05891299247741699,57,0.0010335612715336314
M4,minsensors_10,72,0.06033611297607422,57,0.0010585282978258636
M4,minsensors_10,73,0.06134653091430664,57,0.001076254928321169
M4,minsensors_10,74,0.06377053260803223,57,0.0011187812738251268
M4,minsensors_10,75,0.06234312057495117,57,0.0010937389574552838
M4,minsensors_10,76,0.06620526313781738,57,0.001161495844523112
M4,minsensors_10,77,0.06687498092651367,57,0.0011732452794125205
M4,minsensors_10,78,0.060579776763916016,57,0.0010628031011213337
M4,minsensors_10,79,0.059393882751464844,57,0.001041997943008155
M4,minsensors_10,80,0.060662269592285156,57,0.001064250343724301
M4,minsensors_10,81,0.0617978572845459,57,0.0010841729348165948
M4,minsensors_10,82,0.06251883506774902,57,0.001096821667855246
M4,minsensors_10,83,0.06282973289489746,57,0.0011022760156999553
M4,minsensors_10,84,0.06707382202148438,57,0.0011767337196751644
M4,minsensors_10,85,0.06164669990539551,57,0.001081521050971851
M4,minsensors_10,86,0.06149649620056152,57,0.0010788858982554654
M4,minsensors_10,87,0.06392788887023926,57,0.0011215419100041974
M4,minsensors_10,88,0.06261157989501953,57,0.001098448770088062
M4,minsensors_10,89,0.06592345237731934,57,0.0011565517960933217
M4,minsensors_10,90,0.06319332122802734,57,0.0011086547583864447
M4,minsensors_10,91,0.058913469314575195,57,0.0010335696370978105
M4,minsensors_10,92,0.06274676322937012,57,0.0011008204075328091
M4,minsensors_10,93,0.06300592422485352,57,0.0011053670916640968
M4,minsensors_10,94,0.06253290176391602,57,0.0010970684519985266
M4,minsensors_10,95,0.06145334243774414,57,0.0010781288146972656
M4,minsensors_10,96,0.06191587448120117,57,0.0010862434119508978
M4,minsensors_10,97,0.060752153396606445,57,0.0010658272525720428
M4,minsensors_10,98,0.05976605415344238,57,0.0010485272658498663
M4,minsensors_10,99,0.05868840217590332,57,0.0010296210908053215
M4,minsensors_10,100,0.06815242767333984,57,0.0011956566258480674
M4,minsensors_12,1,0.16006803512573242,42,0.0038111436934698197
M4,minsensors_12,2,0.06795811653137207,42,0.001618050393604097
M4,minsensors_12,3,0.06938934326171875,42,0.001652127220517113
M4,minsensors_12,4,0.06773257255554199,42,0.001612680298941476
M4,minsensors_12,5,0.06924104690551758,42,0.0016485963548932756
M4,minsensors_12,6,0.0628805160522461,42,0.0014971551441010974
M4,minsensors_12,7,0.06595540046691895,42,0.0015703666777837845
M4,minsensors_12,8,0.06289887428283691,42,0.0014975922448294504
M4,minsensors_12,9,0.061385393142700195,42,0.0014615569795880998
M4,minsensors_12,10,0.062348365783691406,42,0.0014844848996117001
M4,minsensors_12,11,0.06022500991821289,42,0.0014339288075764973
M4,minsensors_12,12,0.06757044792175293,42,0.001608820188613165
M4,minsensors_12,13,0.06125450134277344,42,0.0014584405081612723
M4,minsensors_12,14,0.05949735641479492,42,0.001416603724161784
M4,minsensors_12,15,0.06449294090270996,42,0.0015355462119692848
M4,minsensors_12,16,0.0579073429107666,42,0.0013787462597801572
M4,minsensors_12,17,0.06263160705566406,42,0.001491228739420573
M4,minsensors_12,18,0.059450387954711914,42,0.001415485427493141
M4,minsensors_12,19,0.06754302978515625,42,0.0016081673758370535
M4,minsensors_12,20,0.0628499984741211,42,0.0014964285350981214
M4,minsensors_12,21,0.06083369255065918,42,0.001448421251206171
M4,minsensors_12,22,0.059801340103149414,42,0.001423841431027367
M4,minsensors_12,23,0.05651998519897461,42,0.0013457139333089192
M4,minsensors_12,24,0.05998945236206055,42,0.001428320294334775
M4,minsensors_12,25,0.0594325065612793,42,0.0014150596800304594
M4,minsensors_12,26,0.06107783317565918,42,0.0014542341232299805
M4,minsensors_12,27,0.06732916831970215,42,0.0016030754361833846
M4,minsensors_12,28,0.058609962463378906,42,0.0013954752967471169
M4,minsensors_12,29,0.0610814094543457,42,0.0014543192727225168
M4,minsensors_12,30,0.05615663528442383,42,0.001337062744867234
M4,minsensors_12,31,0.06258940696716309,42,0.0014902239754086449
M4,minsensors_12,32,0.058400869369506836,42,0.0013904968897501628
M4,minsensors_12,33,0.061800479888916016,42,0.0014714399973551433
M4,minsensors_12,34,0.06461977958679199,42,0.0015385661806379045
M4,minsensors_12,35,0.0614776611328125,42,0.0014637538364955357
M4,minsensors_12,36,0.057379961013793945,42,0.0013661895479474748
M4,minsensors_12,37,0.05866098403930664,42,0.0013966900961739676
M4,minsensors_12,38,0.06080150604248047,42,0.0014476549057733444
M4,minsensors_12,39,0.06004023551940918,42,0.00142952941712879
M4,minsensors_12,40,0.06072282791137695,42,0.0014457816169375466
M4,minsensors_12,41,0.056791067123413086,42,0.0013521682648431686
M4,minsensors_12,42,0.061174869537353516,42,0.0014565445127941313
M4,minsensors_12,43,0.05874443054199219,42,0.0013986769176664807
M4,minsensors_12,44,0.06035447120666504,42,0.0014370112192063104
M4,minsensors_12,45,0.059197187423706055,42,0.0014094568434215727
M4,minsensors_12,46,0.05884146690368652,42,0.0014009873072306316
M4,minsensors_12,47,0.05806469917297363,42,0.0013824928374517533
M4,minsensors_12,48,0.05804848670959473,42,0.0013821068264189221
M4,minsensors_12,49,0.06122851371765137,42,0.0014578217551821755
M4,minsensors_12,50,0.06441926956176758,42,0.0015337921324230376
M4,minsensors_12,51,0.05756521224975586,42,0.0013706002916608537
M4,minsensors_12,52,0.059377193450927734,42,0.0014137427012125652
M4,minsensors_12,53,0.0570070743560791,42,0.0013573112941923596
M4,minsensors_12,54,0.06291079521179199,42,0.001497876076471238
M4,minsensors_12,55,0.05827760696411133,42,0.0013875620705740793
M4,minsensors_12,56,0.059822797775268555,42,0.0014243523279825847
M4,minsensors_12,57,0.056397199630737305,42,0.0013427904673985072
M4,minsensors_12,58,0.06546592712402344,42,0.0015587125505719865
M4,minsensors_12,59,0.05797076225280762,42,0.001380256244114467
M4,minsensors_12,60,0.057326316833496094,42,0.0013649123055594309
M4,minsensors_12,61,0.06075620651245117,42,0.0014465763455345517
M4,minsensors_12,62,0.06154298782348633,42,0.0014653092338925316
M4,minsensors_12,63,0.05887866020202637,42,0.0014018728619530087
M4,minsensors_12,64,0.06255984306335449,42,0.0014895200729370117
M4,minsensors_12,65,0.06337857246398926,42,0.0015090136300949823
M4,minsensors_12,66,0.06439805030822754,42,0.0015332869121006557
M4,minsensors_12,67,0.05947995185852051,42,0.001416189329964774
M4,minsensors_12,68,0.06489849090576172,42,0.0015452021644228981
M4,minsensors_12,69,0.06505775451660156,42,0.00154899415515718
M4,minsensors_12,70,0.06395292282104492,42,0.0015226886385963077
M4,minsensors_12,71,0.06598067283630371,42,0.001570968400864374
M4,minsensors_12,72,0.06630659103393555,42,0.0015787283579508464
M4,minsensors_12,73,0.0644371509552002,42,0.001534217879885719
M4,minsensors_12,74,0.0866384506225586,42,0.002062820252918062
M4,minsensors_12,75,0.06838059425354004,42,0.0016281093869890486
M4,minsensors_12,76,0.06874227523803711,42,0.0016367208390008835
M4,minsensors_12,77,0.06847143173217773,42,0.00163027218409947
M4,minsensors_12,78,0.0674581527709961,42,0.0016061464945475261
M4,minsensors_12,79,0.06754612922668457,42,0.0016082411720639183
M4,minsensors_12,80,0.06496453285217285,42,0.0015467745917184012
M4,minsensors_12,81,0.06719017028808594,42,0.0015997659592401413
M4,minsensors_12,82,0.07328414916992188,42,0.0017448606945219495
M4,minsensors_12,83,0.06608247756958008,42,0.00157339232308524
M4,minsensors_12,84,0.06821608543395996,42,0.00162419251033238
M4,minsensors_12,85,0.07389450073242188,42,0.0017593928745814732
M4,minsensors_12,86,0.06675124168395996,42,0.0015893152781895228
M4,minsensors_12,87,0.060575246810913086,42,0.0014422677812122163
M4,minsensors_12,88,0.06046724319458008,42,0.0014396962665376208
M4,minsensors_12,89,0.06225156784057617,42,0.001482180186680385
M4,minsensors_12,90,0.07832527160644531,42,0.0018648874192010788
M4,minsensors_12,91,0.06857061386108398,42,0.0016326336633591424
M4,minsensors_12,92,0.059295654296875,42,0.001411801292782738
M4,minsensors_12,93,0.0676262378692627,42,0.0016101485206967308
M4,minsensors_12,94,0.06412267684936523,42,0.0015267304011753627
M4,minsensors_12,95,0.0632619857788086,42,0.0015062377566382999
M4,minsensors_12,96,0.06583333015441895,42,0.0015674602417718795
M4,minsensors_12,97,0.06273961067199707,42,0.0014938002540951683
M4,minsensors_12,98,0.06544756889343262,42,0.0015582754498436337
M4,minsensors_12,99,0.06643319129943848,42,0.0015817426499866304
M4,minsensors_12,100,0.062279701232910156,42,0.0014828500293550036
M5,minsensors_10,1,0.10481476783752441,57,0.0018388555760969197
M5,minsensors_10,2,0.056217193603515625,57,0.0009862665544476425
M5,minsensors_10,3,0.0554659366607666,57,0.0009730866080836245
M5,minsensors_10,4,0.05392909049987793,57,0.0009461243947347006
M5,minsensors_10,5,0.05603766441345215,57,0.0009831169195342482
M5,minsensors_10,6,0.05573678016662598,57,0.000977838248537298
M5,minsensors_10,7,0.059828996658325195,57,0.0010496315203214947
M5,minsensors_10,8,0.05962061882019043,57,0.0010459757687752706
M5,minsensors_10,9,0.06139850616455078,57,0.0010771667748166803
M5,minsensors_10,10,0.058673858642578125,57,0.001029365941097862
M5,minsensors_10,11,0.05708742141723633,57,0.0010015337090743216
M5,minsensors_10,12,0.05389237403869629,57,0.0009454802462929173
M5,minsensors_10,13,0.05676627159118652,57,0.0009958995015997636
M5,minsensors_10,14,0.06163525581359863,57,0.001081320277431555
M5,minsensors_10,15,0.061593055725097656,57,0.0010805799250017132
M5,minsensors_10,16,0.06444859504699707,57,0.0011306771060876678
M5,minsensors_10,17,0.0635828971862793,57,0.0011154894243206894
M5,minsensors_10,18,0.059973955154418945,57,0.0010521746518319113
M5,minsensors_10,19,0.05884242057800293,57,0.0010323231680351391
M5,minsensors_10,20,0.057270050048828125,57,0.0010047377201548794
M5,minsensors_10,21,0.056984901428222656,57,0.000999735112775836
M5,minsensors_10,22,0.06596612930297852,57,0.0011573005140873424
M5,minsensors_10,23,0.05780339241027832,57,0.0010140946036890934
M5,minsensors_10,24,0.061162471771240234,57,0.0010730258205480744
M5,minsensors_10,25,0.05665230751037598,57,0.0009939001317609822
M5,minsensors_10,26,0.05815386772155762,57,0.0010202432933606599
M5,minsensors_10,27,0.055104732513427734,57,0.0009667496932180304
M5,minsensors_10,28,0.05411338806152344,57,0.0009493576852898849
M5,minsensors_10,29,0.06373143196105957,57,0.0011180952975624486
M5,minsensors_10,30,0.05657005310058594,57,0.0009924570719401042
M5,minsensors_10,31,0.05747795104980469,57,0.0010083851061369244
M5,minsensors_10,32,0.06270313262939453,57,0.0011000549584104303
M5,minsensors_10,33,0.058063507080078125,57,0.001018658018948739
M5,minsensors_10,34,0.058893680572509766,57,0.0010332224661843818
M5,minsensors_10,35,0.05585813522338867,57,0.0009799672846208538
M5,minsensors_10,36,0.07104015350341797,57,0.0012463184825161047
M5,minsensors_10,37,0.06495881080627441,57,0.0011396282597592002
M5,minsensors_10,38,0.05327439308166504,57,0.0009346384751169305
M5,minsensors_10,39,0.05980277061462402,57,0.0010491714142916496
M5,minsensors_10,40,0.08515524864196777,57,0.001493951730560838
M5,minsensors_10,41,0.05871295928955078,57,0.00103005191736054
M5,minsensors_10,42,0.05481362342834473,57,0.0009616425162867495
M5,minsensors_10,43,0.053960561752319336,57,0.0009466765219705147
M5,minsensors_10,44,0.0603485107421875,57,0.0010587458024945175
M5,minsensors_10,45,0.06135153770446777,57,0.0010763427667450486
M5,minsensors_10,46,0.0750584602355957,57,0.0013168150918525562
M5,minsensors_10,47,0.05648493766784668,57,0.0009909638187341522
M5,minsensors_10,48,0.05831456184387207,57,0.0010230624884889838
