timestamp,pos_x,pos_y,pos_z,b827eb4521b4,b827ebfd7811,000000000202,000000000101,000000000402,000000000301,000000000201,000000000302,000000000401,b827ebf7d096,000000000102,b827eb917e19
1581249621.4330854,13.963570522,8.327711805,1.828641164,-67,100,100,-81,100,100,100,100,100,100,100,-74
1581249622.345638,13.667345908,8.470029674,1.766710047,100,100,100,100,100,100,100,100,-80,-74,-77,100
1581249623.2570498,13.371896526,8.529,1.757,100,100,100,-74,-75,100,-79,100,100,100,100,100
1581249624.621606,12.903954954,8.528119034,1.751439141,100,-75,100,-77,100,-78,100,100,100,100,100,100
1581249625.9856958,12.525422086,8.562171861,1.758374888,-70,-77,-68,100,100,100,100,100,100,100,100,100
1581249626.892129,12.361804049,8.593148648,1.784851352,100,100,-86,100,100,100,100,100,100,-77,-74,100
1581249627.802676,12.10908741,8.587990048,1.799715707,100,100,100,100,100,-74,100,100,-69,100,100,-83
1581249629.1604705,11.678329421,8.596967351,1.809866471,100,-76,-73,100,100,100,100,-78,100,100,100,100
1581249630.0681913,11.39035492,8.573929988,1.811309996,-64,100,-73,100,100,100,100,100,100,-81,100,100
1581249630.9845376,11.084084512,8.578408451,1.815,100,100,100,100,100,-70,100,100,100,100,-72,-71
1581249631.8906171,10.791852186,8.574585953,1.812828093,100,100,100,100,-71,100,-73,100,-69,100,100,100
1581249632.802527,10.528847785,8.557715725,1.822571069,100,100,100,-74,100,100,-74,-63,100,100,100,100
1581249633.7110944,10.153166581,8.583775761,1.81811212,100,100,100,100,-79,100,100,100,100,-77,-72,100
1581249634.6324604,9.704272221,8.576732287,1.818368954,100,100,100,100,100,-70,-81,100,100,100,-73,100
1581249635.995188,9.162306763,8.540334489,1.830668977,-60,100,-69,100,100,100,100,100,100,100,100,-68
1581249636.905464,8.818884848,8.546805319,1.836353989,100,100,100,-76,-73,-69,100,100,100,100,100,100
1581249637.823062,8.477096158,8.534988713,1.837802257,100,100,-70,100,-77,100,-75,100,100,100,100,100
1581249639.1859214,7.97277596,8.522571911,1.827943146,-66,-74,100,100,100,100,100,100,100,-87,100,100
1581249640.102031,7.607186168,8.527556619,1.837919385,100,100,100,-70,100,100,100,100,100,100,-74,-65
1581249641.0145886,7.281510963,8.539629958,1.833149791,100,100,-78,100,100,-70,100,100,-67,100,100,100
1581249641.9184308,6.941997339,8.519755374,1.823142477,100,100,100,100,-78,-71,100,-74,100,100,100,100
1581249643.2720768,6.550301292,8.583490913,1.822283118,100,-83,100,-75,100,100,100,100,100,-78,100,100
1581249644.194396,6.275507237,8.683,1.865063314,100,100,100,100,-76,-77,100,-69,100,100,100,100
1581249645.560081,5.80468284,8.656337278,1.867668639,-65,100,100,100,100,100,-70,100,100,100,100,-67
1581249646.9174244,5.26894819,8.691264874,1.870466411,-67,100,-70,100,100,100,100,100,100,-78,100,100
1581249647.831055,4.898224656,8.732857871,1.859,100,100,100,-65,100,100,-67,100,-75,100,100,100
1581249648.7434113,4.512358904,8.622227646,1.86811731,100,-82,100,100,100,-71,100,100,100,100,-66,100
1581249650.111929,4.029747222,8.619079045,1.846920955,100,100,-78,-66,100,100,100,100,100,-81,100,100
1581249651.0195246,3.601361053,8.615999432,1.818091116,100,100,-75,100,-74,100,100,100,100,100,-61,100
1581249652.3860743,3.057962374,8.562549485,1.837549485,-77,100,100,100,100,100,100,100,-70,-92,100,100
1581249653.3000588,2.702240135,8.566,1.835547243,100,100,-76,-70,100,100,-70,100,100,100,100,100
1581249654.6549723,2.175169015,8.537655848,1.834,-84,100,100,100,100,100,100,100,100,-84,-63,100
1581249655.5730827,1.828628424,8.54669356,1.84169356,100,100,-71,-67,100,100,-66,100,100,100,100,100
1581249656.945203,1.319857389,8.536206338,1.84,100,-83,100,100,100,-77,100,100,100,100,100,-72
1581249657.8522675,0.997204176,8.503121027,1.852757945,100,100,100,100,-74,-74,100,-69,100,100,100,100
1581249659.2158947,0.493268919,8.472376646,1.846950658,100,100,100,100,100,100,100,100,-69,-85,-65,100
1581249660.126515,0.272798813,8.448,1.859171598,100,100,100,-71,100,-77,100,100,100,100,100,-71
