timestamp,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
1568713748.098394,12.95,10.95,1.85,-74,-83,-72,-80,-78,-76,-60,-72,-74,-77,-75,-91
1568713749.916983,12.95,10.95,1.85,-70,-75,-72,-80,-79,-76,-59,-69,-80,-76,-75,-90
1568713754.016948,12.95,10.95,1.85,-72,-82,-72,-83,-77,-75,-60,-71,-74,-77,-75,-71
1568713755.8448167,12.95,10.95,1.85,-72,-83,-71,-80,-79,-76,-60,-74,-74,-77,-75,-80
1568713760.8523407,12.95,10.95,1.85,-73,-82,-72,-84,-73,-82,-60,-74,-74,-77,-75,-71
1568713769.041129,12.95,10.95,1.85,-74,-82,-71,-83,-73,-82,-60,-74,-69,-78,-75,-71
1568713771.321103,12.95,10.95,1.85,-72,-82,-71,-83,-77,-75,-63,-74,-74,-77,-75,-71
1568713773.151316,12.95,10.95,1.85,-70,-82,-71,-83,-77,-75,-60,-71,-74,-77,-75,-71
1568713775.871934,12.95,10.95,1.85,-74,-82,-72,-80,-79,-76,-59,-71,-74,-76,-75,-90
1568713778.159278,12.95,10.95,1.85,-74,-84,-71,-80,-79,-76,-59,-72,-74,-77,-75,-89
1568713784.5357687,12.95,10.95,1.85,-73,-82,-71,-83,-77,-75,-60,-72,-80,-77,-75,-81
1568713787.722939,12.95,10.95,1.85,-72,-83,-71,-83,-75,-76,-60,-71,-80,-77,-75,-71
1568713789.544947,12.95,10.95,1.85,-69,-82,-71,-81,-77,-76,-59,-71,-69,-77,-73,-71
1568713791.360917,12.95,10.95,1.85,-73,-82,-72,-86,-75,-82,-64,-74,-69,-78,-75,-71
1568713793.632887,12.95,10.95,1.85,-74,-83,-71,-80,-79,-76,-59,-72,-74,-78,-75,-81
1568713796.364333,12.95,10.95,1.85,-72,-83,-72,-82,-79,-75,-59,-71,-74,-76,-75,-81
1568713798.186184,12.95,10.95,1.85,-73,-83,-71,-80,-78,-72,-59,-70,-74,-77,-75,-90
1568713800.465188,12.95,10.95,1.85,-72,-79,-71,-83,-77,-70,-66,-76,-74,-77,-65,-71
1568713801.832162,12.95,10.95,1.85,-74,-82,-71,-82,-77,-75,-59,-71,-69,-77,-75,-71
1568713803.643914,12.95,10.95,1.85,-70,-79,-71,-80,-80,-75,-59,-70,-80,-76,-75,-90
1568713805.461243,12.95,10.95,1.85,-74,-84,-72,-83,-73,-82,-60,-72,-74,-78,-75,-71
1568713810.466753,12.95,10.95,1.85,-72,-83,-72,-82,-79,-76,-60,-72,-80,-76,-75,-80
1568713812.7533967,12.95,10.95,1.85,-73,-82,-72,-80,-79,-75,-66,-72,-74,-77,-75,-82
1568713814.576134,12.95,10.95,1.85,-72,-83,-72,-84,-75,-79,-60,-71,-74,-78,-75,-71
1568713816.857695,12.95,10.95,1.85,-73,-83,-72,-82,-73,-82,-59,-71,-74,-78,-75,-71
1568713819.575754,12.95,10.95,1.85,-70,-75,-71,-80,-79,-75,-59,-70,-80,-76,-75,-89
1568713822.763944,12.95,10.95,1.85,-72,-83,-72,-83,-77,-76,-59,-72,-74,-77,-75,-71
1568713824.588077,12.95,10.95,1.85,-73,-82,-71,-86,-78,-73,-63,-74,-74,-77,-65,-88
1568713828.232625,12.95,10.95,1.85,-72,-83,-71,-83,-77,-75,-64,-74,-74,-77,-71,-72
1568713831.4091127,12.95,10.95,1.85,-74,-82,-71,-83,-73,-82,-60,-71,-74,-78,-75,-71
1568797194.307676,12.95,13.13,1.85,-75,-87,-61,-68,-74,-62,-65,-72,-86,-75,-68,-71
1568797196.1256,12.95,13.13,1.85,-80,-75,-60,-71,-74,-64,-64,-71,-76,-78,-69,-71
1568797199.763926,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-72,-81,-77,-70,-71
1568797202.04474,12.95,13.13,1.85,-79,-87,-61,-72,-74,-64,-65,-72,-86,-76,-70,-71
1568797204.7644107,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-76,-78,-70,-71
1568797207.9517508,12.95,13.13,1.85,-82,-75,-62,-71,-75,-61,-65,-72,-76,-78,-68,-71
1568797211.127562,12.95,13.13,1.85,-79,-75,-60,-71,-74,-65,-65,-70,-81,-77,-69,-71
1568797213.860854,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-76,-78,-70,-72
1568797220.704579,12.95,13.13,1.85,-81,-86,-62,-70,-74,-62,-65,-70,-85,-76,-70,-72
1568797223.422825,12.95,13.13,1.85,-75,-75,-61,-73,-74,-65,-62,-72,-76,-78,-70,-71
1568797226.610793,12.95,13.13,1.85,-80,-87,-61,-68,-74,-62,-65,-72,-86,-75,-68,-72
1568797230.259787,12.95,13.13,1.85,-79,-75,-61,-73,-75,-62,-65,-72,-86,-75,-70,-72
1568797233.9019947,12.95,13.13,1.85,-80,-75,-61,-73,-74,-62,-65,-70,-76,-78,-68,-71
1568797236.177782,12.95,13.13,1.85,-79,-75,-61,-72,-74,-62,-65,-72,-76,-78,-70,-72
1568797239.37673,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-72,-86,-76,-68,-72
1568797241.1976027,12.95,13.13,1.85,-79,-81,-61,-73,-74,-61,-65,-72,-81,-77,-68,-73
1568797248.938099,12.95,13.13,1.85,-82,-87,-63,-68,-75,-62,-65,-72,-86,-76,-68,-72
1568797251.215236,12.95,13.13,1.85,-82,-87,-63,-69,-75,-61,-65,-72,-86,-76,-68,-72
1568797253.041314,12.95,13.13,1.85,-79,-87,-61,-71,-74,-62,-65,-72,-85,-75,-68,-72
1568797255.318685,12.95,13.13,1.85,-79,-75,-61,-73,-74,-65,-65,-72,-76,-78,-70,-71
1568797263.0343387,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-72,-85,-75,-67,-72
1568797265.3185987,12.95,13.13,1.85,-80,-87,-61,-72,-74,-62,-65,-70,-87,-75,-70,-78
1568797269.414072,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-71,-76,-78,-70,-71
1568797271.240627,12.95,13.13,1.85,-80,-75,-61,-73,-74,-61,-65,-70,-81,-77,-70,-71
1568797272.606116,12.95,13.13,1.85,-82,-87,-63,-68,-74,-61,-65,-72,-85,-76,-71,-71
1568797282.171486,12.95,13.13,1.85,-81,-81,-63,-68,-75,-62,-65,-72,-85,-75,-70,-71
1568797287.184122,12.95,13.13,1.85,-82,-75,-63,-73,-74,-62,-65,-70,-76,-78,-70,-72
1568797289.92083,12.95,13.13,1.85,-75,-87,-61,-72,-74,-62,-65,-72,-86,-75,-70,-72
1568797295.850542,12.95,13.13,1.85,-80,-75,-61,-73,-74,-64,-64,-71,-76,-78,-69,-71
1568797298.5809927,12.95,13.13,1.85,-81,-87,-61,-70,-74,-62,-65,-72,-85,-76,-68,-73
1568797300.395654,12.95,13.13,1.85,-77,-87,-63,-71,-75,-61,-65,-70,-87,-74,-71,-78
1568797302.21605,12.95,13.13,1.85,-82,-87,-63,-68,-74,-61,-65,-72,-85,-76,-67,-71
1568797311.74947,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-76,-78,-70,-71
1568797314.471454,12.95,13.13,1.85,-71,-75,-61,-73,-74,-65,-62,-70,-87,-74,-70,-84
1568797315.833894,12.95,13.13,1.85,-79,-86,-61,-68,-74,-62,-65,-73,-85,-76,-68,-72
1568797317.6624527,12.95,13.13,1.85,-79,-75,-61,-73,-74,-64,-65,-71,-76,-78,-70,-71
1568797319.481452,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-85,-76,-70,-71
1568797322.2204947,12.95,13.13,1.85,-79,-87,-61,-68,-74,-64,-65,-72,-86,-76,-67,-72
1568797324.9476707,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-64,-71,-76,-76,-70,-84
1568797328.133407,12.95,13.13,1.85,-81,-87,-61,-70,-75,-62,-65,-71,-86,-76,-69,-71
1568797329.959079,12.95,13.13,1.85,-79,-87,-63,-72,-74,-64,-65,-72,-85,-75,-70,-71
1568797333.1676188,12.95,13.13,1.85,-80,-87,-61,-72,-74,-62,-65,-70,-85,-76,-68,-71
1568797338.620424,12.95,13.13,1.85,-71,-75,-61,-72,-74,-65,-64,-72,-87,-73,-71,-78
1568797340.437712,12.95,13.13,1.85,-79,-87,-60,-68,-74,-62,-65,-72,-86,-76,-68,-72
1568797342.25761,12.95,13.13,1.85,-80,-75,-61,-73,-74,-64,-64,-70,-76,-78,-70,-72
1568797345.443403,12.95,13.13,1.85,-81,-75,-63,-68,-74,-62,-65,-73,-85,-75,-69,-71
1568797347.262335,12.95,13.13,1.85,-75,-75,-61,-72,-74,-62,-62,-70,-87,-74,-71,-78
1568797349.078395,12.95,13.13,1.85,-80,-87,-61,-68,-74,-62,-65,-72,-86,-76,-68,-72
1568797357.269179,12.95,13.13,1.85,-72,-87,-61,-72,-74,-62,-65,-72,-87,-75,-70,-78
1568797359.087501,12.95,13.13,1.85,-79,-87,-60,-72,-74,-62,-65,-72,-76,-78,-67,-71
1568797362.743258,12.95,13.13,1.85,-79,-75,-61,-72,-74,-62,-65,-71,-86,-76,-70,-71
1568797366.8344567,12.95,13.13,1.85,-81,-86,-63,-68,-74,-61,-65,-73,-86,-76,-67,-72
1568797369.112242,12.95,13.13,1.85,-75,-75,-61,-73,-74,-64,-64,-71,-87,-74,-70,-71
1568797376.8112967,12.95,13.13,1.85,-79,-75,-60,-73,-74,-66,-65,-70,-76,-78,-70,-71
1568797380.896204,12.95,13.13,1.85,-75,-75,-61,-73,-74,-62,-62,-72,-82,-76,-70,-71
1568797382.7193327,12.95,13.13,1.85,-75,-87,-61,-72,-74,-65,-62,-72,-87,-73,-71,-72
1568797384.974396,12.95,13.13,1.85,-79,-75,-60,-73,-74,-62,-65,-71,-76,-78,-69,-71
1568797386.333436,12.95,13.13,1.85,-82,-87,-63,-68,-75,-61,-65,-73,-85,-76,-68,-72
1568797388.156485,12.95,13.13,1.85,-79,-75,-61,-73,-74,-64,-65,-70,-76,-78,-70,-71
1568797394.070315,12.95,13.13,1.85,-80,-75,-60,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797396.79334,12.95,13.13,1.85,-71,-75,-60,-73,-74,-65,-62,-71,-87,-73,-70,-71
1568797399.533126,12.95,13.13,1.85,-75,-87,-61,-72,-74,-64,-64,-71,-87,-75,-69,-72
1568797404.062318,12.95,13.13,1.85,-80,-86,-61,-73,-74,-62,-65,-71,-76,-78,-68,-71
1568797408.614099,12.95,13.13,1.85,-79,-75,-61,-73,-73,-64,-65,-71,-76,-78,-70,-71
1568797416.8120587,12.95,13.13,1.85,-79,-87,-60,-70,-74,-64,-65,-72,-86,-76,-69,-71
1568797419.084334,12.95,13.13,1.85,-79,-75,-61,-73,-74,-64,-65,-72,-76,-78,-71,-78
1568797425.901294,12.95,13.13,1.85,-76,-87,-61,-72,-74,-65,-64,-71,-87,-74,-70,-71
1568797439.999073,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-72,-76,-78,-70,-71
1568797443.63426,12.95,13.13,1.85,-81,-87,-62,-68,-75,-62,-65,-71,-85,-76,-67,-72
1568797449.087296,12.95,13.13,1.85,-80,-75,-60,-72,-74,-62,-65,-70,-86,-75,-70,-72
1568797452.277902,12.95,13.13,1.85,-80,-87,-61,-68,-75,-62,-65,-72,-86,-76,-67,-71
1568797461.822189,12.95,13.13,1.85,-80,-75,-60,-73,-74,-61,-65,-71,-76,-78,-70,-72
1568797465.916886,12.95,13.13,1.85,-71,-87,-61,-73,-74,-64,-64,-70,-87,-74,-70,-84
1568797470.0038507,12.95,13.13,1.85,-80,-87,-61,-72,-74,-62,-65,-72,-81,-77,-69,-72
1568797474.10283,12.95,13.13,1.85,-80,-75,-60,-73,-74,-62,-65,-71,-82,-74,-70,-71
1568797475.9114428,12.95,13.13,1.85,-82,-87,-63,-68,-75,-62,-65,-72,-85,-76,-68,-71
1568797478.637796,12.95,13.13,1.85,-75,-87,-61,-72,-74,-65,-62,-71,-87,-75,-70,-78
1568797482.269827,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-81,-77,-70,-71
1568797484.090812,12.95,13.13,1.85,-76,-75,-61,-72,-74,-66,-62,-70,-86,-75,-70,-72
1568797487.732773,12.95,13.13,1.85,-80,-87,-62,-68,-74,-62,-65,-72,-85,-76,-68,-71
1568797490.013755,12.95,13.13,1.85,-80,-87,-61,-73,-74,-62,-65,-71,-76,-78,-68,-71
1568797495.92452,12.95,13.13,1.85,-80,-75,-60,-73,-74,-61,-65,-70,-81,-78,-69,-71
1568797499.119207,12.95,13.13,1.85,-79,-87,-61,-73,-74,-62,-65,-72,-81,-77,-69,-71
1568797505.014262,12.95,13.13,1.85,-82,-87,-63,-68,-75,-62,-65,-72,-85,-77,-68,-71
1568797508.6433067,12.95,13.13,1.85,-81,-87,-62,-68,-75,-61,-65,-72,-85,-76,-68,-72
1568797514.09666,12.95,13.13,1.85,-79,-75,-60,-73,-74,-64,-64,-71,-82,-76,-68,-71
1568797519.106636,12.95,13.13,1.85,-75,-75,-61,-71,-74,-64,-64,-72,-86,-75,-68,-72
1568797522.2866287,12.95,13.13,1.85,-79,-75,-61,-73,-74,-64,-65,-71,-76,-78,-68,-71
1568797524.104648,12.95,13.13,1.85,-72,-87,-61,-71,-74,-61,-62,-72,-87,-73,-71,-78
1568797525.92219,12.95,13.13,1.85,-79,-87,-60,-73,-75,-62,-65,-72,-76,-78,-69,-71
1568797531.8321548,12.95,13.13,1.85,-79,-86,-61,-68,-74,-62,-65,-72,-86,-76,-68,-71
1568797536.3825707,12.95,13.13,1.85,-79,-75,-60,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797540.471141,12.95,13.13,1.85,-82,-81,-63,-73,-75,-62,-65,-72,-76,-78,-70,-72
1568797545.476525,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797550.015226,12.95,13.13,1.85,-82,-75,-63,-68,-74,-62,-65,-72,-86,-75,-70,-71
1568797552.284111,12.95,13.13,1.85,-79,-75,-61,-71,-74,-62,-65,-70,-76,-78,-69,-71
1568797557.751511,12.95,13.13,1.85,-79,-75,-61,-71,-74,-66,-65,-71,-86,-75,-68,-71
1568797561.379135,12.95,13.13,1.85,-79,-75,-61,-68,-75,-62,-65,-72,-85,-76,-67,-72
1568797563.201485,12.95,13.13,1.85,-81,-87,-62,-70,-74,-62,-65,-72,-86,-75,-69,-71
1568797566.843444,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-76,-78,-70,-71
1568797568.667548,12.95,13.13,1.85,-79,-87,-61,-73,-74,-64,-65,-70,-76,-78,-70,-84
1568797572.7700627,12.95,13.13,1.85,-79,-75,-61,-72,-74,-61,-64,-71,-86,-75,-70,-72
1568797575.0444868,12.95,13.13,1.85,-76,-87,-61,-68,-75,-61,-62,-73,-85,-75,-68,-72
1568797576.85874,12.95,13.13,1.85,-80,-81,-61,-73,-74,-62,-65,-72,-76,-78,-70,-71
1568797579.137889,12.95,13.13,1.85,-72,-75,-61,-71,-74,-62,-64,-70,-76,-78,-69,-71
1568797580.493702,12.95,13.13,1.85,-82,-87,-63,-68,-75,-61,-65,-73,-86,-75,-66,-72
1568797582.318428,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-72,-76,-78,-70,-71
1568797586.878375,12.95,13.13,1.85,-79,-87,-60,-71,-74,-64,-65,-71,-82,-76,-69,-72
1568797590.5103908,12.95,13.13,1.85,-79,-87,-61,-70,-74,-64,-65,-72,-86,-76,-68,-71
1568797594.59462,12.95,13.13,1.85,-82,-75,-63,-73,-75,-62,-65,-73,-76,-78,-68,-71
1568797596.423356,12.95,13.13,1.85,-76,-87,-61,-72,-74,-64,-64,-71,-87,-73,-68,-78
1568797600.07157,12.95,13.13,1.85,-75,-75,-61,-72,-74,-65,-62,-72,-87,-74,-70,-71
1568797602.347322,12.95,13.13,1.85,-77,-87,-62,-68,-74,-61,-64,-72,-86,-75,-70,-72
1568797605.981579,12.95,13.13,1.85,-79,-75,-60,-73,-74,-66,-65,-71,-76,-78,-70,-72
1568797611.43006,12.95,13.13,1.85,-81,-88,-62,-68,-74,-61,-65,-73,-85,-76,-70,-72
1568797613.253039,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-73,-86,-76,-67,-71
1568797615.079051,12.95,13.13,1.85,-75,-87,-61,-72,-74,-64,-64,-70,-87,-74,-70,-71
1568797618.255335,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-72,-82,-76,-70,-71
1568797621.4338667,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-72,-76,-76,-70,-71
1568797623.256372,12.95,13.13,1.85,-82,-88,-63,-72,-74,-62,-65,-72,-87,-74,-70,-78
1568797627.350424,12.95,13.13,1.85,-80,-75,-61,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797629.629331,12.95,13.13,1.85,-79,-87,-61,-72,-74,-64,-65,-72,-87,-74,-70,-71
1568797632.357434,12.95,13.13,1.85,-79,-75,-60,-73,-74,-62,-65,-71,-76,-78,-70,-71
1568797635.540081,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-72,-81,-77,-70,-71
1568797639.622274,12.95,13.13,1.85,-82,-87,-63,-73,-74,-61,-65,-72,-81,-77,-67,-71
1568797642.343194,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-71,-82,-76,-70,-71
1568797650.538138,12.95,13.13,1.85,-75,-87,-61,-72,-74,-64,-62,-72,-87,-74,-71,-78
1568797653.269155,12.95,13.13,1.85,-80,-75,-60,-72,-74,-62,-65,-72,-81,-77,-70,-72
1568797659.1841347,12.95,13.13,1.85,-81,-75,-62,-73,-75,-62,-65,-72,-76,-78,-69,-71
1568797661.0081067,12.95,13.13,1.85,-80,-75,-60,-72,-74,-61,-65,-72,-76,-78,-70,-71
1568797663.740158,12.95,13.13,1.85,-79,-87,-61,-72,-74,-62,-65,-71,-76,-78,-70,-72
1568797665.557093,12.95,13.13,1.85,-71,-87,-61,-72,-74,-62,-62,-71,-87,-74,-70,-78
1568797667.37385,12.95,13.13,1.85,-82,-81,-63,-68,-74,-62,-65,-72,-85,-76,-69,-71
1568797669.199256,12.95,13.13,1.85,-80,-75,-61,-73,-74,-61,-65,-72,-76,-78,-69,-71
1568797673.285968,12.95,13.13,1.85,-81,-87,-62,-71,-74,-62,-65,-72,-76,-78,-70,-71
1568797675.559352,12.95,13.13,1.85,-79,-86,-61,-72,-75,-64,-65,-71,-87,-75,-69,-72
1568797678.299929,12.95,13.13,1.85,-79,-87,-61,-73,-75,-62,-65,-72,-76,-78,-70,-72
1568797681.924039,12.95,13.13,1.85,-82,-87,-63,-68,-75,-61,-65,-73,-85,-75,-67,-72
1568797683.7448947,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-71,-76,-78,-70,-71
1568797687.377008,12.95,13.13,1.85,-79,-75,-60,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797690.112008,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-81,-77,-70,-72
1568797692.8419547,12.95,13.13,1.85,-79,-75,-60,-73,-75,-62,-65,-71,-76,-78,-70,-71
1568797696.01311,12.95,13.13,1.85,-76,-75,-61,-73,-74,-65,-64,-70,-82,-74,-70,-71
1568797697.8249607,12.95,13.13,1.85,-82,-87,-63,-68,-75,-62,-65,-73,-85,-76,-68,-71
1568797703.73496,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-72,-76,-78,-69,-72
1568797707.842962,12.95,13.13,1.85,-80,-87,-61,-72,-74,-64,-65,-72,-86,-75,-69,-72
1568797712.374912,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-72,-85,-76,-68,-71
1568797718.270908,12.95,13.13,1.85,-79,-75,-60,-73,-74,-64,-65,-71,-87,-74,-70,-71
1568797722.816642,12.95,13.13,1.85,-81,-87,-63,-68,-75,-61,-65,-72,-85,-76,-66,-72
1568797727.822095,12.95,13.13,1.85,-79,-86,-61,-73,-74,-62,-65,-72,-86,-76,-69,-72
1568797730.54582,12.95,13.13,1.85,-75,-87,-61,-73,-74,-65,-62,-72,-81,-76,-71,-84
1568797734.17585,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-71,-82,-76,-71,-71
1568797740.536794,12.95,13.13,1.85,-79,-75,-60,-73,-74,-64,-65,-71,-82,-76,-70,-71
1568797746.4428267,12.95,13.13,1.85,-79,-75,-60,-73,-74,-65,-65,-71,-86,-74,-70,-71
1568797750.985881,12.95,13.13,1.85,-82,-87,-62,-73,-74,-62,-65,-73,-85,-76,-68,-72
1568797754.6317587,12.95,13.13,1.85,-71,-75,-61,-72,-74,-66,-62,-70,-87,-74,-71,-72
1568797756.4657447,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-72,-86,-76,-70,-71
1568797760.5608428,12.95,13.13,1.85,-81,-87,-63,-68,-74,-62,-65,-73,-86,-76,-69,-72
1568797762.392254,12.95,13.13,1.85,-79,-87,-61,-73,-74,-62,-65,-71,-81,-77,-70,-72
1568797764.2132847,12.95,13.13,1.85,-79,-75,-60,-73,-75,-61,-65,-71,-76,-78,-69,-72
1568797769.220909,12.95,13.13,1.85,-79,-86,-60,-72,-74,-62,-65,-70,-85,-76,-70,-71
1568797771.502712,12.95,13.13,1.85,-80,-87,-61,-73,-74,-62,-65,-71,-76,-78,-69,-72
1568797775.5888307,12.95,13.13,1.85,-81,-87,-62,-68,-75,-61,-65,-72,-85,-76,-67,-72
1568797778.778942,12.95,13.13,1.85,-79,-75,-60,-72,-74,-61,-65,-70,-85,-76,-70,-71
1568797780.597088,12.95,13.13,1.85,-81,-86,-62,-71,-75,-61,-65,-71,-81,-77,-70,-72
1568797782.424842,12.95,13.13,1.85,-81,-87,-62,-72,-75,-62,-65,-72,-85,-76,-70,-72
1568797786.532809,12.95,13.13,1.85,-79,-75,-61,-72,-74,-64,-65,-70,-87,-75,-70,-71
1568797789.25663,12.95,13.13,1.85,-79,-75,-60,-73,-74,-66,-65,-71,-82,-76,-70,-71
1568797792.439808,12.95,13.13,1.85,-79,-75,-61,-72,-74,-62,-65,-71,-86,-78,-70,-72
1568797794.2656107,12.95,13.13,1.85,-79,-87,-61,-72,-75,-62,-65,-72,-86,-76,-70,-71
1568797796.084632,12.95,13.13,1.85,-82,-87,-63,-68,-75,-61,-65,-73,-85,-76,-67,-71
1568797797.901803,12.95,13.13,1.85,-82,-87,-63,-68,-74,-62,-65,-73,-85,-75,-67,-72
1568797800.178621,12.95,13.13,1.85,-79,-87,-61,-73,-74,-62,-65,-71,-76,-78,-70,-72
1568797807.8899868,12.95,13.13,1.85,-80,-87,-60,-73,-75,-62,-65,-71,-76,-78,-68,-71
1568797810.171568,12.95,13.13,1.85,-81,-87,-62,-73,-75,-62,-65,-71,-86,-75,-69,-72
1568797815.175536,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-70,-76,-78,-70,-71
1568797820.643524,12.95,13.13,1.85,-81,-87,-62,-70,-74,-62,-65,-72,-86,-76,-69,-72
1568797822.468524,12.95,13.13,1.85,-75,-87,-61,-73,-74,-61,-65,-72,-76,-78,-71,-71
1568797824.2854967,12.95,13.13,1.85,-82,-75,-62,-68,-74,-61,-65,-72,-87,-75,-67,-72
1568797826.101773,12.95,13.13,1.85,-82,-86,-63,-71,-75,-62,-65,-72,-86,-76,-68,-71
1568797828.388746,12.95,13.13,1.85,-80,-87,-61,-72,-74,-62,-64,-72,-85,-76,-70,-78
1568797831.110741,12.95,13.13,1.85,-80,-86,-60,-73,-75,-62,-65,-72,-81,-77,-68,-71
1568797833.386465,12.95,13.13,1.85,-71,-87,-61,-72,-74,-65,-62,-71,-87,-73,-71,-84
1568797836.559705,12.95,13.13,1.85,-71,-75,-61,-72,-74,-65,-62,-72,-86,-73,-72,-78
1568797840.200463,12.95,13.13,1.85,-79,-87,-61,-72,-75,-64,-65,-72,-86,-75,-70,-72
1568797843.388774,12.95,13.13,1.85,-82,-75,-63,-68,-74,-62,-65,-70,-85,-75,-70,-72
1568797845.213633,12.95,13.13,1.85,-80,-75,-61,-72,-74,-62,-65,-71,-82,-76,-68,-71
1568797847.492623,12.95,13.13,1.85,-79,-75,-61,-73,-74,-61,-65,-72,-76,-77,-70,-71
1568797851.1185467,12.95,13.13,1.85,-79,-87,-60,-73,-75,-64,-65,-72,-76,-74,-70,-71
1568797853.403644,12.95,13.13,1.85,-71,-87,-61,-72,-74,-61,-62,-70,-85,-75,-70,-72
1568797855.679388,12.95,13.13,1.85,-79,-75,-61,-73,-74,-62,-65,-71,-86,-76,-70,-71
1568797862.04772,12.95,13.13,1.85,-79,-87,-62,-70,-74,-61,-65,-71,-76,-78,-68,-71
1568797864.770445,12.95,13.13,1.85,-79,-75,-61,-72,-74,-64,-65,-70,-87,-74,-70,-72
1568797867.045326,12.95,13.13,1.85,-79,-75,-60,-73,-74,-62,-65,-70,-76,-78,-69,-71
1568797872.491302,12.95,13.13,1.85,-75,-87,-61,-72,-74,-61,-62,-70,-86,-76,-70,-84
1568797876.14231,12.95,13.13,1.85,-75,-75,-61,-72,-74,-66,-64,-71,-87,-74,-72,-84
1568797878.418468,12.95,13.13,1.85,-79,-75,-60,-73,-75,-62,-65,-71,-86,-77,-70,-71
1568797883.426256,12.95,13.13,1.85,-71,-75,-61,-72,-74,-63,-64,-70,-87,-73,-72,-71
1568797887.9682508,12.95,13.13,1.85,-80,-87,-61,-73,-75,-61,-65,-70,-76,-78,-70,-72
1568797889.7943327,12.95,13.13,1.85,-82,-81,-63,-72,-74,-62,-65,-72,-86,-76,-68,-71
1568797892.970659,12.95,13.13,1.85,-81,-86,-61,-73,-75,-62,-65,-72,-76,-77,-69,-71
1568797899.342674,12.95,13.13,1.85,-79,-87,-61,-72,-74,-63,-65,-71,-87,-74,-70,-72
1568797901.15812,12.95,13.13,1.85,-80,-75,-60,-73,-75,-61,-65,-71,-76,-78,-70,-71
1568797902.987202,12.95,13.13,1.85,-75,-75,-61,-72,-74,-62,-64,-71,-81,-77,-71,-84
1568797906.182659,12.95,13.13,1.85,-80,-87,-61,-71,-75,-62,-65,-72,-81,-77,-70,-72
1568797909.355676,12.95,13.13,1.85,-79,-75,-60,-73,-75,-61,-65,-70,-76,-78,-70,-71
1568797912.987054,12.95,13.13,1.85,-80,-75,-63,-68,-75,-62,-65,-72,-85,-75,-70,-72
1568797915.25918,12.95,13.13,1.85,-79,-87,-60,-73,-75,-64,-65,-72,-82,-76,-70,-71
1568797917.9882407,12.95,13.13,1.85,-75,-87,-60,-73,-74,-64,-64,-72,-82,-76,-71,-78
1568797919.812172,12.95,13.13,1.85,-75,-87,-61,-72,-74,-61,-62,-72,-85,-76,-72,-78
1568797926.181133,12.95,13.13,1.85,-79,-75,-61,-72,-75,-64,-65,-71,-87,-75,-70,-72
1568797929.358107,12.95,13.13,1.85,-79,-87,-60,-73,-75,-62,-65,-72,-76,-78,-69,-71
1568797931.18238,12.95,13.13,1.85,-80,-75,-61,-72,-74,-65,-65,-72,-86,-74,-70,-71
1568797933.444225,12.95,13.13,1.85,-82,-87,-62,-71,-74,-62,-65,-72,-76,-78,-67,-71
1568797935.2701027,12.95,13.13,1.85,-75,-86,-62,-70,-74,-62,-64,-72,-86,-75,-71,-84
1568797942.0810947,12.95,13.13,1.85,-76,-75,-61,-72,-74,-64,-64,-71,-87,-73,-71,-78
1568797945.713631,12.95,13.13,1.85,-82,-87,-62,-73,-75,-61,-65,-72,-81,-78,-67,-71
